Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose
27.19008020049466,male,2,own,little,rich,1967.0626446865026,24.64751323986264,furniture/equipment
21.298644545840865,female,2,rent,none,none,4841.575465312898,12.692717596274775,car
21.13023112671483,male,2,own,moderate,little,704.8227323949244,12.55092690696333,radio/TV
29.578945730929725,male,3,own,little,moderate,14815.572008452866,65.1065708379786,car
33.054576228481714,female,3,own,little,moderate,19888.839258821572,51.91009893620626,vacation/others
39.23339525950218,female,2,own,little,little,649.8962942106007,6.244103331705821,car
56.128462909403574,female,3,rent,little,none,3734.9867865018095,15.70474868652999,radio/TV
49.565484492490896,male,2,own,little,little,1074.810548062153,25.164505168507972,radio/TV
31.493479717779017,female,3,own,none,little,7388.857086761768,43.72060604002591,radio/TV
29.476917388467943,male,2,own,rich,none,2248.306897254086,11.592905496486187,business
28.817450248631246,male,3,own,quite rich,none,3378.0737860618674,24.836024606933954,radio/TV
29.296878343217408,female,2,own,little,none,1460.0199410077448,6.164326159807498,radio/TV
32.8766856131298,male,2,own,little,moderate,2349.0440813061114,38.24835208120819,education
31.66380643049663,male,2,free,moderate,moderate,3254.327489044123,25.50217420042647,furniture/equipment
55.467895958698996,male,3,free,little,moderate,10031.718306588058,43.42437476188561,car
40.878273709568674,male,1,own,little,none,446.37336353514763,6.407442651691513,radio/TV
38.861858708898424,male,1,own,little,moderate,1220.9715065460437,9.33631600875024,radio/TV
43.701572314015074,male,1,rent,moderate,none,1562.7264304764726,25.321519314258232,car
80.21043337414179,female,3,own,none,little,1431.6744614325773,6.398441281513494,car
30.157929621033524,female,2,own,none,none,5275.57269372995,22.035882722824443,car
27.221680712392434,male,2,own,none,none,2172.971073544351,10.590948182428228,furniture/equipment
35.179037835184744,male,3,own,little,none,6957.620594316039,37.42817065640095,car
28.768284969307693,female,2,rent,little,none,2692.9071106524843,25.105696039954513,car
29.573541076453157,male,2,rent,little,moderate,3799.623066005892,12.55059373658872,furniture/equipment
36.883018405010446,male,2,own,quite rich,none,963.5036089348423,37.26246359049103,car
37.50146863158825,male,2,rent,little,little,4213.584315768793,11.51110968411453,car
25.75241302005038,female,2,own,little,none,8398.451446777986,36.684994824818105,car
37.134778230403185,male,0,own,none,moderate,1693.1555925337082,9.361592325514422,car
22.806600641691926,female,2,rent,moderate,moderate,3560.2411407220443,31.329074703978197,furniture/equipment
33.7909519313498,male,1,rent,little,moderate,2544.792247958842,37.615550578203326,repairs
28.362309649577362,female,2,rent,little,little,1478.2945766810183,15.677550766238769,car
37.710081442547946,male,2,own,little,moderate,4282.211569670944,28.316647332075533,business
31.509418677574658,male,2,own,little,moderate,1091.7287402132993,19.072598946510986,car
31.631195584054378,male,2,own,little,none,1264.6436093034147,9.607413073343853,car
38.519722818726585,male,2,own,little,little,3757.603972469853,37.33216903666925,furniture/equipment
49.16139905910409,male,2,own,little,moderate,2370.6994672139804,21.54465564073656,car
62.38366228443792,female,2,own,none,none,5244.201318312411,15.437386676327069,car
29.98264129988111,male,1,rent,little,moderate,6477.956590773478,18.724606948369825,car
31.33786976240267,male,2,own,little,little,2891.5596267532737,37.546616651172116,furniture/equipment
22.93766664682616,male,1,own,little,moderate,479.8031442600566,6.207600472056306,repairs
43.22532321103167,male,2,own,little,little,2949.3635063190695,36.86679600174008,furniture/equipment
36.107416726772485,male,3,rent,little,moderate,7427.470896554334,37.47159300421858,car
21.692467852706923,female,2,own,rich,moderate,1637.6544587004078,11.589913856425074,furniture/equipment
68.46125895809807,male,3,free,little,little,1574.8803842304483,12.742807071800534,car
35.671920972835046,male,1,own,moderate,none,1662.8864236018742,15.582773084067504,radio/TV
32.894733700042224,male,1,own,moderate,moderate,10089.579225567952,37.50264156805673,business
34.259752039390754,male,2,own,none,none,3340.298084924726,9.283194304407486,radio/TV
55.71876964741515,male,2,free,rich,none,1669.430587754432,12.592454599110052,repairs
42.69850328792844,female,1,own,rich,none,260.1541217394765,6.198188563897103,car
38.54119720026747,male,3,rent,moderate,moderate,7076.641834716477,25.47510135035578,business
54.249629068143456,female,1,own,moderate,none,389.9020359889576,6.085696020967907,car
37.19056730294954,male,2,own,little,none,4363.708830890458,18.770533317917113,business
55.562699097882835,male,3,own,none,moderate,6951.523918116887,12.672265761406019,radio/TV
34.431688568624786,male,2,own,little,rich,6402.902889076846,44.2544209937109,business
32.23370029553686,female,1,own,little,none,1801.9896992030451,13.246328079355319,furniture/equipment
32.642662775591255,male,2,own,moderate,moderate,6456.044765317348,21.13992000982716,car
31.962450125771273,male,3,rent,little,moderate,2168.0884192987332,6.179513448378959,radio/TV
52.686444990463244,male,3,own,none,moderate,12704.348019721347,50.30835432279449,business
67.19231749564835,male,2,free,little,rich,829.778915943268,10.144750733306712,car
26.829919983194173,male,2,own,little,none,1294.038669996734,25.161312120337556,business
47.83451109693118,male,3,own,none,none,2592.7493679017457,21.700116456059682,car
26.766548584895876,male,2,own,little,little,4599.01383821162,44.868927831470536,radio/TV
28.38365892879433,male,2,own,little,moderate,1474.8616883635145,9.351082750572804,business
37.87716233898691,male,2,own,quite rich,none,1343.0611595229639,15.714970225261427,domestic appliances
27.767603119663118,male,2,own,little,none,3955.9025589284843,18.671199177094415,car
57.55717601710559,male,2,own,little,little,7004.751348374096,26.0346486488896,furniture/equipment
60.30522206595981,male,3,free,little,moderate,15399.775534718858,37.5687052083951,car
32.77344390491121,male,2,own,moderate,none,6067.262941135737,39.119441071305026,business
62.54505966699345,female,2,rent,little,moderate,6640.754207629063,51.181585691633536,business
58.07006120315119,female,0,free,little,little,1286.417417017436,19.07354402184074,repairs
39.51467341895476,male,2,own,none,none,4118.755010372445,50.753983821424825,business
25.99304968667558,male,2,own,little,moderate,5295.999460179737,41.25716189260867,radio/TV
20.52041944080245,female,2,rent,little,little,1347.8311738633554,12.137358580957056,furniture/equipment
30.399474021943654,female,3,own,little,none,3654.4788960085957,37.59920395621146,furniture/equipment
44.11129830628021,male,1,own,little,none,1578.8304185150976,4.267612637694746,car
29.274082288754887,male,2,own,little,moderate,3197.763394113081,50.35305870386486,radio/TV
46.41408712669279,male,3,own,moderate,none,9184.277026535921,39.85395191949321,car
31.04396842530356,male,2,own,little,little,4431.26144667641,25.174845863722815,furniture/equipment
31.884536620021805,female,2,own,moderate,none,1650.5348709227912,16.26123165487665,education
33.32553732761212,male,2,own,little,none,2935.4379596853573,10.749378343106944,car
23.28296820796587,female,1,own,little,little,857.3591495351749,15.73139879719019,business
38.23215333533588,male,2,own,none,none,6752.646159301996,38.48504347948183,business
27.798124668712155,male,2,own,quite rich,moderate,1175.1675934944408,12.512038315111667,radio/TV
27.153804253884633,female,2,rent,little,none,4076.601943753831,24.382141638323176,furniture/equipment
66.7877586458805,male,2,own,none,none,7665.999847554686,30.94532040712227,car
44.24181351202867,male,2,own,moderate,little,1256.6680715632638,6.487546652220984,car
37.61499950991232,male,3,free,none,moderate,12952.085434215624,50.13696664144387,car
24.291602891356387,male,2,rent,little,rich,1400.821141931371,12.541587844949994,radio/TV
38.19775822905408,male,1,free,none,none,9521.168564734022,37.584116498682086,education
28.617228932082394,female,2,own,moderate,moderate,2466.099724256228,19.58548917224628,car
20.40697907198559,female,1,rent,rich,moderate,1005.0172053314953,12.990230139686894,furniture/equipment
61.10870066867385,female,1,free,little,little,6240.872433500826,52.53002902411021,car
48.00404748170653,male,1,own,little,little,355.57338660148093,12.561829149503987,education
57.637805811700474,female,3,own,none,rich,1506.1381839857916,12.670949877299304,furniture/equipment
33.060843116719155,male,1,own,little,none,1291.7450553019235,10.196671490115843,car
68.16111715763371,female,2,own,little,none,1375.8001795109124,10.795386885223655,car
72.29002619686364,male,0,free,little,moderate,1231.6556790714494,16.426310543594262,car
42.77764557259178,male,2,own,quite rich,none,2738.9608817229905,23.195381248055558,radio/TV
24.143879867725833,male,2,free,little,little,1961.9609170518283,46.262427725130436,radio/TV
37.36812814320971,male,3,own,none,none,1308.9769725733581,6.229335980791356,education
27.508255022687127,male,1,own,none,none,1349.8439471939498,10.332547513790061,car
34.124398891609225,male,2,own,none,none,3096.2940864034267,24.90821987487561,business
31.754333689466392,male,2,own,little,moderate,657.4132511902593,12.470610551244246,repairs
20.61368694685442,female,2,rent,quite rich,none,2329.2657944991256,15.585519361522477,furniture/equipment
28.059170216419822,male,1,own,little,none,4425.016681291092,25.60000027765455,business
22.894626122741368,female,2,rent,little,none,446.1136124387342,18.502249394497493,radio/TV
55.098376813459,male,2,own,little,little,3234.306918376899,50.611719769933316,domestic appliances
44.44679313891959,male,2,own,none,moderate,3013.2056632867657,19.33846529483,car
55.47546321464914,female,0,own,little,none,694.943789134394,6.238416436258394,car
26.043760494056034,male,1,own,little,moderate,907.446234165587,18.641549199330864,radio/TV
67.28969325217157,male,2,own,little,little,587.7275326779708,21.953179657424297,car
39.680936161723935,male,3,rent,little,little,3475.210861472274,25.76626810001314,furniture/equipment
25.08039150606196,female,2,own,quite rich,little,4392.487694836543,34.778111036429216,furniture/equipment
46.227185028685135,male,2,own,little,none,2739.5756741856944,18.708762853941266,furniture/equipment
35.17026679336641,male,3,own,little,moderate,1954.3118041333485,12.71613039628513,car
53.827869824586685,male,2,own,little,moderate,4942.782192027347,11.307495727035986,radio/TV
37.042225562874904,female,2,own,rich,none,1678.4131203577776,12.763526282506309,furniture/equipment
50.469620703487074,male,2,own,little,none,1459.5205405356135,12.698065753848425,education
28.941581185070355,female,2,own,little,none,1899.8199647529625,18.789188950390002,furniture/equipment
49.304738241263834,male,2,free,quite rich,none,772.2799838186314,10.332282840310555,education
34.28838249922343,female,2,own,little,none,3015.4400865428784,30.967991446629927,radio/TV
36.838179068998606,male,2,own,none,none,7007.567225256196,31.820890401807546,radio/TV
50.03068836575562,male,2,free,little,none,5299.381990359804,25.78991064119475,radio/TV
35.501900559920806,male,3,rent,little,none,5059.552991579949,49.788184562852365,business
31.9509872046478,male,2,own,none,none,3570.0873667640053,15.887516011065445,car
45.14424176672061,female,2,own,none,none,6060.054390347081,24.198227031071006,radio/TV
30.85537341734686,male,2,rent,little,none,2271.0274191154613,6.229845872321136,radio/TV
43.75576695521344,male,3,own,little,none,2482.0053199868994,12.592545856110984,business
55.41469305894499,male,2,own,quite rich,little,353.21651637259885,6.19083798996218,radio/TV
37.76183773208888,female,2,rent,quite rich,none,1488.2666572440837,12.375238470050498,furniture/equipment
25.618615112150717,male,2,own,little,none,1332.955953900679,12.439732906447468,radio/TV
23.793097581343417,female,2,rent,little,little,2791.171394200622,15.837657818497911,car
24.18632346100732,male,1,own,little,moderate,1336.1998067929496,25.11008207116494,car
21.78074586805389,female,2,rent,little,none,2691.925035797889,27.141355134004517,car
31.895432606348056,female,2,own,rich,none,989.6536235404719,15.11378995420948,furniture/equipment
56.73850829535339,male,2,free,little,little,4957.032128406913,24.908704714628556,car
37.16970427887175,female,2,free,quite rich,none,5611.864807947141,15.887305975816066,car
40.04790285334904,male,2,free,none,none,2358.4755330299413,11.940598837745945,radio/TV
22.224647184371243,female,2,own,none,none,905.0976642659292,12.480064757723607,radio/TV
43.077806763314264,female,2,rent,rich,rich,424.16103380689617,12.47370051443582,radio/TV
68.94512193732908,male,1,rent,little,little,2451.631791187666,25.866402133540056,radio/TV
30.099009383348523,male,2,rent,little,little,12805.50531120035,46.90348036945843,business
36.31908457978619,female,3,own,little,moderate,1602.5168255036226,9.518938017253367,education
24.87391773961535,male,2,own,little,moderate,925.9593626071749,13.68672685642274,radio/TV
27.53747776557981,male,2,own,little,little,1452.0604973361417,18.132996067269406,radio/TV
42.8432265969417,male,2,own,little,little,3623.632223763074,38.35310919597485,furniture/equipment
30.949072700094128,male,2,own,moderate,moderate,6058.254137500168,18.977542741964264,car
30.14073690145568,female,1,own,little,rich,804.9445487513179,9.541488355141427,radio/TV
24.072203564604305,male,2,own,little,moderate,16624.51596409252,54.16918819817888,business
32.59933559166414,male,2,own,quite rich,none,3530.3449138132055,24.19962578904068,radio/TV
33.020471138021435,female,2,own,little,little,7070.1738242702195,52.05570878377066,radio/TV
39.36527891793944,female,2,own,rich,none,1328.8115861578765,25.062025190687834,car
34.83400787617441,male,2,own,little,moderate,1445.5944236083287,8.445972624704481,radio/TV
32.42062560984331,female,2,own,little,little,2091.1005892103885,6.294538530563852,radio/TV
42.79361187449947,male,2,own,none,none,3438.675131677712,21.871820739972822,radio/TV
30.947581318668984,male,3,rent,moderate,moderate,9233.006810762357,37.3897202916681,furniture/equipment
28.648927546776605,male,2,own,little,little,3769.5933345744984,25.358164193075048,furniture/equipment
22.986787999728175,female,2,own,moderate,little,768.4074771256145,12.235878312798796,domestic appliances
33.22090963405575,male,3,rent,little,none,2042.025457433398,12.780139000205224,radio/TV
23.043224989342892,female,2,own,little,moderate,1626.784374414354,12.50011334282754,radio/TV
23.758235399806182,female,1,rent,little,little,6432.814029913289,36.98635007589094,furniture/equipment
37.25354109678959,male,3,own,little,none,1343.14021281027,24.983993828162006,radio/TV
49.46040879714263,male,2,own,none,none,5363.247377916535,29.028860577105792,repairs
34.47020938904157,male,1,own,moderate,little,767.282442246839,12.471519579116109,radio/TV
29.016211110301544,male,2,own,none,moderate,3892.821327516685,38.05808660511093,education
50.6610067225901,male,2,own,little,moderate,8765.223633579566,31.061426234570714,furniture/equipment
38.9894720631534,male,2,own,none,none,10547.557684932215,51.12760497592667,radio/TV
45.622113375847874,female,1,rent,little,rich,1953.3518625440192,12.76452185730965,radio/TV
39.70216512863371,male,1,own,little,little,2312.349087025354,13.04366611999114,car
26.51477856976767,female,1,rent,little,little,3815.0060191652033,21.976263142890332,furniture/equipment
27.1853201208386,male,2,own,none,none,5407.795801505944,22.33083501799832,car
38.706658018944324,male,2,own,none,none,7794.169061018502,37.87060862846805,business
31.82417276642142,female,2,own,none,little,8223.079199591073,25.82201845529425,furniture/equipment
34.79736540274855,male,2,rent,little,little,965.781299658694,15.534350283717384,car
24.62477178002302,male,2,own,little,none,1909.5609669256778,19.168201912635823,radio/TV
22.50536326249829,female,2,rent,none,none,1167.3777129485395,18.829908973397995,radio/TV
36.897212128155395,male,3,own,little,none,2833.969968902875,25.169189674987926,car
26.349196758588743,female,2,rent,none,little,1418.6214339276041,25.24404119253522,car
34.64393964676581,female,2,own,none,moderate,1056.4862570221514,18.990806542713603,car
43.66508374433334,male,2,own,little,little,4225.466325109424,18.858157544476093,furniture/equipment
66.4244309480834,male,2,own,none,none,1597.4617823785063,15.814413954951158,furniture/equipment
72.04680027286288,male,3,own,little,little,15718.176527712865,6.489374166907462,car
31.46692467136576,female,3,own,quite rich,none,2870.783822979191,22.463888867958392,car
47.804340029641594,male,2,own,little,little,2495.388301864186,38.42579130659777,furniture/equipment
30.30213075716592,male,2,own,none,none,1188.6036609441517,18.736005770631408,radio/TV
59.0869110783776,male,2,own,little,none,648.0832536887193,12.386582201225202,radio/TV
28.994387943200646,male,2,own,rich,moderate,11243.571028688073,51.31708853590824,radio/TV
25.864129592701612,male,2,own,none,little,8370.367578756419,32.02562807551788,business
27.041059839654725,female,2,own,little,moderate,10467.44181532623,51.81376384872095,furniture/equipment
39.510474075908625,male,1,own,little,moderate,1350.8915863641719,15.568805812209233,repairs
32.053052894135185,female,2,own,little,none,9970.72683327795,37.63472496814055,radio/TV
36.50696945342142,male,2,rent,little,moderate,2053.5715180176503,9.154892850745423,furniture/equipment
33.027897376392545,male,2,free,little,none,6345.003813544272,50.02322773818156,education
37.041238443337676,male,2,own,little,moderate,942.9750365413119,19.2587653838086,car
38.108026364510096,male,2,own,little,none,1584.2598406023592,12.488041108985234,business
51.8140597253813,male,2,own,little,none,1691.6507532754977,6.376857575424099,radio/TV
28.04687748192121,female,1,own,little,little,3930.1826897011347,15.692849068200658,furniture/equipment
47.99686984379945,male,2,own,little,none,1830.0372441853438,15.847217108466468,radio/TV
32.50491580374844,male,2,own,little,little,2193.2457032629427,12.324554066444241,car
43.86916606400774,male,1,own,little,none,1639.0199872873352,4.206816755970713,radio/TV
40.23900522123927,male,1,own,little,moderate,1208.059651582407,11.882127366983827,radio/TV
58.58128886804095,male,2,own,none,none,1974.2085869116845,31.38786230510281,radio/TV
46.22994603598509,male,1,own,none,little,4894.832117188965,6.104343210754184,car
31.868262513473947,male,3,free,none,none,13335.959170103128,22.556517696949662,car
40.18534645179671,male,2,own,little,none,841.6967100548953,12.786577764663484,radio/TV
43.18740748675681,male,1,own,little,little,710.5614344963759,6.35600051783593,car
38.63682691020408,male,3,free,little,little,1975.1255163731976,6.482520747259127,furniture/equipment
37.41149432106926,male,1,own,little,moderate,4481.685457797218,24.74452007000408,business
21.357964222410732,male,3,rent,little,little,1153.2310439700486,13.019367167499736,radio/TV
35.60758958048151,male,2,own,moderate,none,2227.170701485216,12.823725975422494,radio/TV
29.925130256895926,female,2,own,little,rich,711.241255154384,6.271613365533727,radio/TV
39.54050771195318,male,2,free,none,rich,1344.5769734592564,16.090686044154886,radio/TV
68.93720420311588,female,1,own,quite rich,moderate,822.8484452030399,9.250867167765906,radio/TV
25.17779461571216,female,2,rent,rich,moderate,457.1594502607229,6.201058300616679,education
63.13692179067182,male,2,own,little,little,2451.5270038751532,12.453938466422471,furniture/equipment
49.40817035171391,male,2,own,quite rich,none,1294.783485305253,15.591306687580795,radio/TV
51.572446669188274,male,3,free,little,little,7801.052961470265,49.38570466295016,education
31.38585549335207,male,2,rent,little,none,1868.8022444913054,6.446769968051439,radio/TV
29.581480932208667,male,2,rent,none,none,7465.814637538551,43.88256230368934,radio/TV
47.39964149811638,male,2,own,none,none,3517.192719898104,21.141001987342754,car
28.18604192063508,male,2,own,moderate,moderate,2054.527356194396,12.463115672060717,car
43.689335660003294,male,2,free,little,little,5562.124799556099,36.48916562360507,car
30.28980658392869,male,2,own,little,none,809.3445107276789,12.66481376601394,radio/TV
28.704341941212434,male,1,own,little,little,1887.5119565480727,13.152813706390857,business
42.12701856649379,male,2,rent,little,none,1628.543705606995,12.583527828939488,car
29.81419221157623,female,0,rent,little,little,1260.450487138013,24.54320878136025,car
39.8484177499084,male,3,own,none,none,2989.421831762709,13.076946239815396,car
27.52444844741155,male,2,own,little,moderate,1280.9723220600274,25.63745410664387,car
63.8876105617414,male,1,own,little,little,1205.926975289991,25.25076181981031,car
28.637437565097386,male,2,rent,none,none,2578.771551891509,12.90328960263712,car
37.185419983891435,male,1,own,none,rich,1431.9208564116818,24.793768330816448,car
56.29525972447189,male,2,own,quite rich,none,2892.9141598642827,25.46087010176165,furniture/equipment
40.51543815339366,female,1,own,rich,little,714.5348038555162,6.323977252046246,car
69.56420370048905,female,2,own,little,moderate,4091.8131617963677,18.99504722928012,repairs
29.05292760817783,male,2,own,little,none,9971.097281762832,38.71609452007688,business
46.432107296272825,male,2,own,little,none,11556.380055878117,38.32739431400146,car
65.02142980152415,male,3,own,none,moderate,7085.136828085576,21.115489465130008,car
51.20860543393336,male,2,own,little,none,2248.462051765897,9.152120261478908,car
30.46345366756328,female,0,own,none,moderate,4209.308002786767,37.10876666739879,domestic appliances
49.54293449228805,male,2,own,rich,none,1646.5658211385469,18.85582478390554,radio/TV
23.45423667596252,female,2,own,none,none,1028.8711001602614,12.622409369826398,repairs
40.93543589493527,male,2,rent,none,none,8345.130948572843,28.7670859141826,car
26.167456779258764,female,0,own,little,rich,629.02289900043,13.178802402138821,business
33.1523746943211,female,1,own,moderate,moderate,978.8825633370251,6.48196728663043,car
31.597019116022857,male,3,own,none,none,11501.099491669169,38.23352519068259,car
36.82200100455263,female,1,own,little,little,11360.812433833058,49.41771464960672,car
30.536618308414734,male,2,own,little,little,7277.308618382224,37.647209541671174,education
27.588029311224318,male,3,own,little,none,6760.7205441608885,24.743079139189327,vacation/others
46.90677617350034,female,3,free,little,moderate,13079.640074376122,25.237190648889055,car
36.9177392627673,male,1,own,little,none,4887.6951035552465,25.32372121926852,car
46.845087767690075,male,2,own,quite rich,none,2447.2587235003407,24.603954923768825,business
64.77726441268473,male,1,own,none,none,3989.549364547767,9.510151755104083,education
40.136733052686324,male,2,own,none,moderate,389.1769316288101,6.28136891414103,radio/TV
41.04978780806598,male,0,free,none,moderate,5731.517114923373,48.5685047444377,vacation/others
48.976516142601724,male,1,own,quite rich,none,1357.528608667645,15.491884496766149,radio/TV
39.245430024990924,male,1,own,little,moderate,2051.527651568862,12.500734671978805,furniture/equipment
46.280162373505206,male,2,free,quite rich,none,10907.920891922355,52.21218015104658,car
34.087983613345656,female,2,own,none,none,2039.2837811702414,25.4671454997762,education
33.60401481995803,male,2,own,little,moderate,6610.043298974559,12.279484423416026,car
25.484232342378178,female,1,own,little,moderate,4899.50668706091,25.433297418920468,furniture/equipment
24.67912300211322,male,2,own,none,moderate,1480.2543721683662,15.285808803318492,radio/TV
38.69808982557277,male,1,own,none,none,3616.4272462531253,12.8598458529329,education
30.02638796878298,female,2,own,little,little,3952.510443601009,24.97386016712742,radio/TV
38.46036655154893,female,2,own,little,none,3593.2351183695346,4.192509104900867,car
27.027740486028577,male,2,own,little,rich,1395.0214477537818,12.918191195410126,car
52.7705294776294,male,3,free,little,little,1228.7176696207252,8.19405382902652,vacation/others
38.43084523081902,male,2,own,quite rich,rich,2424.8769169675165,15.330864544466104,car
27.966907175042625,male,2,own,little,none,1209.9054585911626,12.459936161676959,car
26.572297716207586,male,2,own,none,none,1051.5318392158651,25.698421848489275,radio/TV
36.4822833216315,male,2,own,little,little,727.0618360614396,12.235356941885557,car
61.639324774132234,male,1,own,little,none,1335.9667422598573,11.920282656453464,car
27.003436684751037,female,1,own,little,moderate,1179.3572654984594,18.73758281097276,radio/TV
30.792535071382293,male,3,own,none,little,14951.439031605076,41.38035782393052,furniture/equipment
64.09136132289245,male,1,rent,little,moderate,2861.6051436356565,22.55410993489031,business
52.33578410961202,female,2,own,little,none,722.530828391335,12.488841273099506,car
27.7815070523716,female,2,rent,little,little,3386.912485640465,18.75188642143824,furniture/equipment
27.252640552616427,male,2,own,moderate,none,1411.8269136101835,25.753872352442762,radio/TV
48.136611684821965,female,1,own,little,rich,2435.275261931306,12.1512619920731,furniture/equipment
28.704181754405298,male,2,own,little,little,1094.8837978543593,15.633443767445097,radio/TV
60.94885390484649,female,1,own,quite rich,rich,1296.001542722294,25.29140346716403,radio/TV
32.53753877390282,male,1,own,little,moderate,1476.95280885319,12.70781249310841,education
27.933551838243385,female,2,rent,none,moderate,2022.344294624869,18.716469590451283,furniture/equipment
63.91479828369872,male,3,free,none,none,14744.833970561727,63.04132921404702,car
47.66883422352764,male,2,own,little,none,2653.1694970362923,24.005602870361766,radio/TV
22.8284266114749,female,1,rent,little,none,1359.3834860376292,12.442020381039876,furniture/equipment
67.33703353983014,female,2,own,moderate,none,1474.997337418044,13.767912265264162,radio/TV
44.8531736822213,female,1,own,rich,none,1578.8569659591944,24.728498863557753,radio/TV
59.5704849286976,male,2,free,little,rich,4938.718948325045,44.149546746135265,car
32.16995037181217,male,2,own,little,little,4898.421108232452,25.414498800385296,car
32.51463447655117,male,2,own,none,none,990.7445094500125,25.03557638358827,furniture/equipment
37.578791210237824,male,2,own,none,none,1026.2311667195177,12.640911305039179,radio/TV
27.477749111256585,female,3,rent,none,none,5564.482848634138,24.73788836866339,car
30.415178225820636,female,2,rent,rich,moderate,7944.95557772661,25.1008265857459,car
33.21475555716149,female,1,own,moderate,little,1337.490480310201,25.492903761402825,radio/TV
62.24012232394203,male,2,own,rich,none,2101.7580351812285,25.27534702126485,car
37.1875584578746,male,3,free,little,little,2026.9278555670921,18.68884874295698,radio/TV
43.64555423274236,male,3,own,moderate,moderate,8247.21172162174,37.96143581108937,car
38.344079403895904,male,2,own,little,moderate,2442.363969184623,38.31451904925837,radio/TV
24.047931395205556,male,2,own,none,little,940.090975744542,12.108014093141405,car
36.82816339004552,male,2,free,none,moderate,2749.1318573096255,25.756355551178835,car
21.707267717223914,male,2,rent,little,moderate,613.6147500617416,12.519298862716543,radio/TV
38.03037493762452,male,2,own,moderate,none,3002.3351205848135,25.404235167955314,radio/TV
27.59025056372289,male,2,own,moderate,none,2620.4451255307094,25.774678523349706,car
27.07023855783477,male,2,own,little,little,3710.946722162868,21.473897047163206,education
23.148790008444504,female,2,own,little,moderate,1791.127271986895,9.322300619563041,radio/TV
27.10229604664869,female,2,rent,none,none,1340.250316200363,22.97303857381469,car
25.695943770870567,female,2,own,little,moderate,1239.610595081151,9.308924366197603,radio/TV
60.96268642006578,male,2,free,little,moderate,2450.764511244619,39.049154334602505,car
48.50953778427511,male,2,free,little,little,8285.435193938043,43.38031144118549,furniture/equipment
25.935672847462715,male,1,own,little,moderate,4984.622168388378,46.75000789846182,radio/TV
25.06679346294709,male,2,own,quite rich,none,2696.210453024288,41.109423444650325,car
29.848940636523217,female,3,own,little,none,2823.563381481942,24.622968227483476,car
28.240130983816634,male,2,own,rich,none,6077.44264338387,25.010073258356996,car
44.06926442155194,female,2,rent,none,moderate,2040.7050831296067,25.352377565400086,car
38.274947998619304,female,2,own,little,rich,2334.774159180657,12.520113502948199,car
25.723288066089815,female,3,own,moderate,moderate,7773.547275484798,62.887935769320066,car
49.68182777796322,male,2,own,moderate,little,1338.4013778955944,9.354720219759294,repairs
39.415486449903725,male,2,own,quite rich,none,2381.1733509125042,36.709581377389846,radio/TV
47.230879698651385,female,1,own,little,rich,3207.940115284652,19.015773556082127,furniture/equipment
26.396768764984323,female,2,rent,little,little,1966.502657536279,19.53177590579301,radio/TV
47.47447591891654,male,1,own,little,little,4326.799918245246,29.410304913238726,car
29.217062981394935,male,2,own,little,little,5354.782823182423,37.96219016441824,furniture/equipment
24.20738596584541,female,2,rent,little,none,7638.9333866730285,38.29876038368414,furniture/equipment
38.89112026201362,male,3,own,quite rich,moderate,2543.264751308988,12.295360680828793,car
37.01721391827376,male,2,own,little,moderate,2597.9789352263324,7.588352052138145,radio/TV
51.08409894349698,male,1,own,none,rich,3813.742683120845,31.62139727785368,radio/TV
31.199881309742405,male,2,own,none,moderate,2114.334358475211,12.991645655781387,car
28.258279726854024,male,2,own,quite rich,moderate,2376.822555961727,15.530090101342806,business
29.233839579388544,male,3,free,little,little,1470.9788934049157,9.777251146060408,car
31.39001957428428,male,3,own,little,little,1873.6584046743158,25.572074637136698,radio/TV
28.33931105395882,male,2,rent,none,none,8658.66236277041,38.198188861813705,business
50.97733270048243,male,2,own,little,little,1109.3246834417414,10.546804890870629,car
31.08741034731634,male,1,own,none,moderate,2508.9807607324274,25.080706263324267,furniture/equipment
41.389476313605954,male,1,own,little,little,753.6188764268522,12.88812759803373,furniture/equipment
29.65234330768158,female,2,rent,moderate,moderate,2703.1392957985495,15.792107960954416,car
33.65297465842267,male,2,rent,moderate,moderate,12224.632833370999,39.415685631202024,education
35.72501232655848,male,1,own,little,rich,3035.2313748671354,18.49781287378548,furniture/equipment
37.08561297629855,male,2,free,none,moderate,12705.631171512754,37.66619105842122,car
30.882187501285195,female,2,own,little,none,2310.508391838085,12.674399755959735,radio/TV
24.211716551358087,female,1,own,little,little,1020.1088482279532,18.879628143996037,car
35.99127259444929,female,3,rent,little,moderate,3145.233312472457,12.89255298955048,furniture/equipment
24.858498146839825,male,2,rent,little,moderate,2472.1812001227345,36.39520665789219,radio/TV
30.227015010193288,male,3,free,little,little,6966.406166525333,25.26892220952248,car
30.211605536828163,male,1,own,none,rich,1557.9143309653261,4.054561661969028,car
61.01465020184326,female,1,free,little,none,2949.116765992899,12.7823309509162,education
35.4424433111099,male,3,own,moderate,none,1636.1505649157714,22.01032733993436,furniture/equipment
26.199676954612706,female,1,rent,none,none,5110.815324100177,31.75176598321447,car
33.87575194816962,male,3,free,little,none,4975.885449896798,37.17800426837537,car
49.1753446464041,female,1,free,moderate,rich,1294.323248305013,10.755892986331549,car
39.802304817128515,male,2,own,moderate,moderate,3710.5075834822865,25.700027838748248,car
